Year,Month,Day,Hour,Minute,Second,Latitude,Longitude,Altitude,Device,DeviceSt, SensorID,Value
2020,7,14,18,16,27,-99.989997,-99.989997,-99.989997,4,0,45,46.22
2020,7,14,18,17,27,-99.989997,-99.989997,-99.989997,4,0,45,46.22
2020,7,14,18,18,27,-99.989997,-99.989997,-99.989997,4,0,45,39.53
2020,7,14,18,19,27,-99.989997,-99.989997,-99.989997,4,0,45,46.22
2020,7,14,18,20,27,-99.989997,-99.989997,-99.989997,4,0,45,46.22
2020,7,14,18,21,27,-99.989997,-99.989997,-99.989997,4,0,45,57.22
2020,7,14,18,22,27,-99.989997,-99.989997,-99.989997,4,0,45,57.22
2020,7,14,18,23,27,-99.989997,-99.989997,-99.989997,4,0,45,70.58
2020,7,14,18,24,28,-99.989997,-99.989997,-99.989997,4,0,45,70.58
2020,7,14,18,25,29,-99.989997,-99.989997,-99.989997,4,0,45,77.27
2020,7,14,18,26,29,-99.989997,-99.989997,-99.989997,4,0,45,72.95
2020,7,14,18,27,29,-99.989997,-99.989997,-99.989997,4,0,45,72.95
2020,7,14,18,28,29,-99.989997,-99.989997,-99.989997,4,0,45,72.95
2020,7,14,18,29,29,-99.989997,-99.989997,-99.989997,4,0,45,72.95
2020,7,14,18,30,29,-99.989997,-99.989997,-99.989997,4,0,45,72.95
2020,7,14,18,31,29,-99.989997,-99.989997,-99.989997,4,0,45,72.95
2020,7,14,18,32,29,-99.989997,-99.989997,-99.989997,4,0,45,72.95
2020,7,14,18,33,28,-99.989997,-99.989997,-99.989997,4,0,45,72.95
2020,7,14,18,34,28,-99.989997,-99.989997,-99.989997,4,0,45,72.95
2020,7,14,18,35,29,-99.989997,-99.989997,-99.989997,4,0,45,66.27
